sec,nsec,x,y,yaw,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
119,920000000,0.907854,1.477074,-1.381625,0.218750,-0.012888,0.220000,-0.010928,0.220000,-0.010154,0.220000,-0.010154,0,-0.046153,0.220000,0.212667,0.009072,-0.030928,0.220000
119,960000000,0.909531,1.468449,-1.381815,0.219963,-0.002627,0.220000,-0.010154,0.220000,-0.008938,0.220000,-0.008938,0,-0.040628,0.220000,0.212667,0.009846,-0.030154,0.220000
120,0,0.911216,1.459814,-1.381913,0.219967,-0.002405,0.220000,-0.008938,0.220000,-0.008152,0.220000,-0.008152,0,-0.037056,0.220000,0.212667,0.011062,-0.028938,0.220000
120,20000000,0.912058,1.455495,-1.381951,0.219970,-0.001875,0.220000,-0.008152,0.220000,-0.007773,0.220000,-0.007773,0,-0.035334,0.220000,0.212667,0.011848,-0.028152,0.220000
120,60000000,0.913739,1.446859,-1.381993,0.219974,-0.001181,0.220000,-0.007773,0.220000,-0.007056,0.220000,-0.007056,0,-0.032073,0.220000,0.212667,0.012227,-0.027773,0.220000
120,80000000,0.914579,1.442540,-1.382014,0.219975,-0.001050,0.220000,-0.007056,0.220000,-0.006697,0.220000,-0.006697,0,-0.030441,0.220000,0.212667,0.012944,-0.027056,0.220000
120,120000000,0.916256,1.433902,-1.382057,0.219979,0.000000,0.220000,-0.006697,0.220000,-0.005977,0.220000,-0.005977,0,-0.027170,0.220000,0.212667,0.013303,-0.026697,0.220000
120,140000000,0.917094,1.429583,-1.382070,0.219980,0.000000,0.220000,-0.005977,0.220000,-0.005629,0.220000,-0.005629,0,-0.025588,0.220000,0.212667,0.014023,-0.025977,0.220000
120,180000000,0.918769,1.420945,-1.382087,0.219983,0.000000,0.220000,-0.005629,0.220000,-0.004943,0.220000,-0.004943,0,-0.022466,0.220000,0.212667,0.014371,-0.025629,0.220000
120,200000000,0.919605,1.416625,-1.382089,0.219984,0.000000,0.220000,-0.004943,0.220000,-0.004606,0.220000,-0.004606,0,-0.020937,0.220000,0.212667,0.015057,-0.024943,0.220000
120,240000000,0.921278,1.407986,-1.382081,0.219986,0.000000,0.220000,-0.004606,0.220000,-0.003950,0.220000,-0.003950,0,-0.017954,0.220000,0.212667,0.015394,-0.024606,0.220000
120,260000000,0.922113,1.403666,-1.382076,0.219987,0.000000,0.220000,-0.003950,0.220000,-0.003623,0.220000,-0.003623,0,-0.016468,0.220000,0.212667,0.016050,-0.023950,0.220000
120,300000000,0.923783,1.395027,-1.382064,0.219989,0.000000,0.220000,-0.003623,0.220000,-0.002973,0.220000,-0.002973,0,-0.013512,0.220000,0.212667,0.016377,-0.023623,0.220000
120,320000000,0.924618,1.390707,-1.382049,0.219989,0.000000,0.220000,-0.002973,0.220000,-0.002659,0.220000,-0.002659,0,-0.012088,0.220000,0.212667,0.017027,-0.022973,0.220000
120,360000000,0.926286,1.382067,-1.382009,0.219991,0.001081,0.220000,-0.002659,0.220000,-0.002046,0.220000,-0.002046,0,-0.009299,0.220000,0.212667,0.017341,-0.022659,0.220000
120,380000000,0.927120,1.377747,-1.381989,0.219991,0.001023,0.220000,-0.002046,0.220000,-0.001739,0.220000,-0.001739,0,-0.007905,0.220000,0.212667,0.017954,-0.022046,0.220000
120,420000000,0.928787,1.369106,-1.381923,0.219993,0.001577,0.220000,-0.001739,0.220000,-0.001160,0.220000,-0.001160,0,-0.005271,0.220000,0.212667,0.018261,-0.021739,0.220000
120,460000000,0.930454,1.360466,-1.381858,0.219994,0.001617,0.220000,-0.001160,0.220000,-0.000580,0.220000,-0.000580,0,-0.002636,0.220000,0.212667,0.018840,-0.021160,0.220000
120,480000000,0.931287,1.356146,-1.381814,0.219994,0.002188,0.220000,-0.000580,0.220000,-0.000306,0.220000,-0.000306,0,-0.001390,0.220000,0.212667,0.019420,-0.020580,0.220000
120,520000000,0.932953,1.347505,-1.381714,0.219995,0.002460,0.220000,-0.000306,0.220000,0.000226,0.220000,0.000226,0,0.001026,0.220000,0.212667,0.019694,-0.020306,0.220000
120,540000000,0.933786,1.343185,-1.381663,0.219995,0.002565,0.220000,0.000226,0.220000,0.000490,0.220000,0.000490,0,0.002225,0.220000,0.212667,0.020226,-0.019774,0.220000
120,580000000,0.935452,1.334544,-1.381555,0.219996,0.002873,0.220000,0.000490,0.220000,0.001010,0.220000,0.001010,0,0.004590,0.220000,0.212667,0.020490,-0.019510,0.220000
120,600000000,0.936285,1.330224,-1.381501,0.219988,0.002715,0.220000,0.001010,0.220000,0.001268,0.220000,0.001268,0,0.005766,0.220000,0.212667,0.021010,-0.018990,0.220000
120,640000000,0.937941,1.321592,-1.381442,0.219654,0.001010,0.220000,0.001268,0.220000,0.001850,0.220000,0.001850,0,0.008410,0.220000,0.212667,0.021268,-0.018732,0.220000
120,680000000,0.939595,1.312962,-1.381396,0.219685,0.001242,0.220000,0.001850,0.220000,0.002497,0.220000,0.002497,0,0.011349,0.220000,0.212667,0.021850,-0.018150,0.220000
120,700000000,0.940422,1.308646,-1.381367,0.219704,0.001434,0.220000,0.002497,0.220000,0.002813,0.220000,0.002813,0,0.012787,0.220000,0.212667,0.022497,-0.017503,0.220000
120,740000000,0.942074,1.300010,-1.381303,0.219880,0.001161,0.220000,0.002813,0.220000,0.003462,0.220000,0.003462,0,0.015736,0.220000,0.212667,0.022813,-0.017187,0.220000
120,760000000,0.942899,1.295691,-1.381269,0.219861,0.001681,0.220000,0.003462,0.220000,0.003776,0.220000,0.003776,0,0.017163,0.220000,0.212667,0.023462,-0.016538,0.220000
120,800000000,0.944563,1.287051,-1.381093,0.219998,0.004834,0.220000,0.003776,0.220000,0.004225,0.220000,0.004225,0,0.019203,0.220000,0.212667,0.023776,-0.016224,0.220000
120,820000000,0.945396,1.282731,-1.380986,0.219998,0.005334,0.220000,0.004225,0.220000,0.004417,0.220000,0.004417,0,0.020076,0.220000,0.212667,0.024225,-0.015775,0.220000
120,860000000,0.947064,1.274090,-1.380765,0.219999,0.005630,0.220000,0.004417,0.220000,0.004789,0.220000,0.004789,0,0.021768,0.220000,0.212667,0.024417,-0.015583,0.220000
120,880000000,0.947898,1.269770,-1.380653,0.219993,0.005634,0.220000,0.004789,0.220000,0.004971,0.220000,0.004971,0,0.022597,0.220000,0.212667,0.024789,-0.015211,0.220000
120,920000000,0.949560,1.261136,-1.380460,0.219823,0.004789,0.220000,0.004971,0.220000,0.005387,0.220000,0.005387,0,0.024486,0.220000,0.212667,0.024971,-0.015029,0.220000
120,940000000,0.950392,1.256819,-1.380362,0.219833,0.004935,0.220000,0.005387,0.220000,0.005597,0.220000,0.005597,0,0.025443,0.220000,0.212667,0.025387,-0.014613,0.220000
120,980000000,0.952057,1.248184,-1.380154,0.219852,0.005409,0.220000,0.005597,0.220000,0.006000,0.220000,0.006000,0,0.027273,0.220000,0.212667,0.025597,-0.014403,0.220000
121,0,0.952890,1.243866,-1.380042,0.219861,0.005597,0.220000,0.006000,0.220000,0.006192,0.220000,0.006192,0,0.028145,0.220000,0.212667,0.026000,-0.014000,0.220000
121,40000000,0.954558,1.235231,-1.379805,0.219878,0.006000,0.220000,0.006192,0.220000,0.006553,0.220000,0.006553,0,0.029787,0.220000,0.212667,0.026192,-0.013808,0.220000
121,60000000,0.955393,1.230913,-1.379683,0.219887,0.006111,0.220000,0.006553,0.220000,0.006729,0.220000,0.006729,0,0.030586,0.220000,0.212667,0.026553,-0.013447,0.220000
121,100000000,0.957067,1.222276,-1.379405,0.220000,0.007226,0.220000,0.006729,0.220000,0.007027,0.220000,0.007027,0,0.031941,0.220000,0.212667,0.026729,-0.013271,0.220000
121,120000000,0.957906,1.217957,-1.379258,0.220000,0.007332,0.220000,0.007027,0.220000,0.007160,0.220000,0.007160,0,0.032547,0.220000,0.212667,0.027027,-0.012973,0.220000
121,160000000,0.959584,1.209318,-1.378962,0.220000,0.007534,0.220000,0.007160,0.220000,0.007417,0.220000,0.007417,0,0.033716,0.220000,0.212667,0.027160,-0.012840,0.220000
121,200000000,0.961265,1.200680,-1.378657,0.220000,0.007646,0.220000,0.007417,0.220000,0.007667,0.220000,0.007667,0,0.034851,0.220000,0.212667,0.027417,-0.012583,0.220000
121,220000000,0.962106,1.196361,-1.378501,0.220000,0.007780,0.220000,0.007667,0.220000,0.007786,0.220000,0.007786,0,0.035389,0.220000,0.212667,0.027667,-0.012333,0.220000
121,260000000,0.963790,1.187724,-1.378186,0.220000,0.008025,0.220000,0.007786,0.220000,0.008019,0.220000,0.008019,0,0.036448,0.220000,0.212667,0.027786,-0.012214,0.220000
121,280000000,0.964633,1.183405,-1.378026,0.220000,0.008018,0.220000,0.008019,0.220000,0.008129,0.220000,0.008129,0,0.036949,0.220000,0.212667,0.028019,-0.011981,0.220000
121,320000000,0.966321,1.174769,-1.377699,0.220000,0.008171,0.220000,0.008129,0.220000,0.008342,0.220000,0.008342,0,0.037916,0.220000,0.212667,0.028129,-0.011871,0.220000
121,340000000,0.967166,1.170451,-1.377536,0.220000,0.008176,0.220000,0.008342,0.220000,0.008446,0.220000,0.008446,0,0.038393,0.220000,0.212667,0.028342,-0.011658,0.220000
121,380000000,0.968857,1.161815,-1.377206,0.220000,0.008265,0.220000,0.008446,0.220000,0.008658,0.220000,0.008658,0,0.039356,0.220000,0.212667,0.028446,-0.011554,0.220000
121,420000000,0.970552,1.153179,-1.376868,0.219999,0.008466,0.220000,0.008658,0.220000,0.008857,0.220000,0.008857,0,0.040261,0.220000,0.212667,0.028658,-0.011342,0.220000
121,440000000,0.971400,1.148862,-1.376694,0.220000,0.008701,0.220000,0.008857,0.220000,0.008948,0.220000,0.008948,0,0.040673,0.220000,0.212667,0.028857,-0.011143,0.220000
121,460000000,0.972249,1.144545,-1.376519,0.220000,0.008764,0.220000,0.008948,0.220000,0.009036,0.220000,0.009036,0,0.041074,0.220000,0.212667,0.028948,-0.011052,0.220000
121,500000000,0.973950,1.135911,-1.376156,0.219995,0.009091,0.220000,0.009036,0.220000,0.009194,0.220000,0.009194,0,0.041790,0.220000,0.212667,0.029036,-0.010964,0.220000
121,540000000,0.975654,1.127278,-1.375796,0.219975,0.009012,0.220000,0.009194,0.220000,0.009359,0.220000,0.009359,0,0.042540,0.220000,0.212667,0.029194,-0.010806,0.220000
121,560000000,0.976506,1.122962,-1.375618,0.220000,0.008900,0.220000,0.009359,0.220000,0.009446,0.220000,0.009446,0,0.042934,0.220000,0.212667,0.029359,-0.010641,0.220000
121,600000000,0.978213,1.114329,-1.375255,0.220000,0.009069,0.220000,0.009446,0.220000,0.009615,0.220000,0.009615,0,0.043706,0.220000,0.212667,0.029446,-0.010554,0.220000
121,620000000,0.979067,1.110013,-1.375072,0.220000,0.009121,0.220000,0.009615,0.220000,0.009697,0.220000,0.009697,0,0.044078,0.220000,0.212667,0.029615,-0.010385,0.220000
121,660000000,0.980779,1.101381,-1.374705,0.220000,0.009281,0.220000,0.009697,0.220000,0.009861,0.220000,0.009861,0,0.044823,0.220000,0.212667,0.029697,-0.010303,0.220000
121,680000000,0.981635,1.097065,-1.374518,0.220000,0.009308,0.220000,0.009861,0.220000,0.009937,0.220000,0.009937,0,0.045168,0.220000,0.212667,0.029861,-0.010139,0.220000
121,720000000,0.983351,1.088434,-1.374143,0.220000,0.009426,0.220000,0.009937,0.220000,0.010095,0.220000,0.010095,0,0.045887,0.220000,0.212667,0.029937,-0.010063,0.220000
121,740000000,0.984210,1.084118,-1.373953,0.220000,0.009476,0.220000,0.010095,0.220000,0.010169,0.220000,0.010169,0,0.046223,0.220000,0.212667,0.030095,-0.009905,0.220000
121,780000000,0.985931,1.075488,-1.373569,0.220000,0.009596,0.220000,0.010169,0.220000,0.010325,0.220000,0.010325,0,0.046931,0.220000,0.212667,0.030169,-0.009831,0.220000
121,800000000,0.986792,1.071173,-1.373376,0.220000,0.009642,0.220000,0.010325,0.220000,0.010399,0.220000,0.010399,0,0.047267,0.220000,0.212667,0.030325,-0.009675,0.220000
121,840000000,0.988517,1.062544,-1.372988,0.220000,0.009792,0.220000,0.010399,0.220000,0.010551,0.220000,0.010551,0,0.047961,0.220000,0.212667,0.030399,-0.009601,0.220000
121,860000000,0.989381,1.058230,-1.372792,0.220000,0.009818,0.220000,0.010551,0.220000,0.010621,0.220000,0.010621,0,0.048278,0.220000,0.212667,0.030551,-0.009449,0.220000
121,900000000,0.991111,1.049601,-1.372396,0.220000,0.009934,0.220000,0.010621,0.220000,0.010769,0.220000,0.010769,0,0.048948,0.220000,0.212667,0.030621,-0.009379,0.220000
121,940000000,0.992844,1.040974,-1.371994,0.220000,0.010116,0.220000,0.010769,0.220000,0.010914,0.220000,0.010914,0,0.049608,0.220000,0.212667,0.030769,-0.009231,0.220000
121,960000000,0.993712,1.036660,-1.371792,0.220000,0.010099,0.220000,0.010914,0.220000,0.010990,0.220000,0.010990,0,0.049955,0.220000,0.212667,0.030914,-0.009086,0.220000
122,0,0.995450,1.028034,-1.371383,0.220000,0.010211,0.220000,0.010990,0.220000,0.011138,0.220000,0.011138,0,0.050629,0.220000,0.212667,0.030990,-0.009010,0.220000
122,20000000,0.996321,1.023721,-1.371177,0.220000,0.010307,0.220000,0.011138,0.220000,0.011211,0.220000,0.011211,0,0.050959,0.220000,0.212667,0.031138,-0.008862,0.220000
122,60000000,0.998064,1.015095,-1.370761,0.219999,0.010397,0.220000,0.011211,0.220000,0.011354,0.220000,0.011354,0,0.051610,0.220000,0.212667,0.031211,-0.008789,0.220000
122,80000000,0.998937,1.010783,-1.370552,0.219999,0.010448,0.220000,0.011354,0.220000,0.011425,0.220000,0.011425,0,0.051933,0.220000,0.212667,0.031354,-0.008646,0.220000
122,120000000,1.000686,1.002158,-1.370132,0.219999,0.010563,0.220000,0.011425,0.220000,0.011579,0.220000,0.011579,0,0.052630,0.220000,0.212667,0.031425,-0.008575,0.220000
122,140000000,1.001562,0.997846,-1.369921,0.220000,0.010548,0.220000,0.011579,0.220000,0.011658,0.220000,0.011658,0,0.052992,0.220000,0.212667,0.031579,-0.008421,0.220000
122,180000000,1.003316,0.989223,-1.369492,0.220000,0.010743,0.220000,0.011658,0.220000,0.011816,0.220000,0.011816,0,0.053708,0.220000,0.212667,0.031658,-0.008342,0.220000
122,200000000,1.004194,0.984911,-1.369276,0.220000,0.010794,0.220000,0.011816,0.220000,0.011894,0.220000,0.011894,0,0.054065,0.220000,0.212667,0.031816,-0.008184,0.220000
122,240000000,1.005953,0.976289,-1.368842,0.220000,0.010879,0.220000,0.011894,0.220000,0.012057,0.220000,0.012057,0,0.054806,0.220000,0.212667,0.031894,-0.008106,0.220000
122,260000000,1.006834,0.971978,-1.368622,0.220000,0.011008,0.220000,0.012057,0.220000,0.012134,0.220000,0.012134,0,0.055156,0.220000,0.212667,0.032057,-0.007943,0.220000
122,300000000,1.008599,0.963357,-1.368179,0.219999,0.011147,0.220000,0.012134,0.220000,0.012300,0.220000,0.012300,0,0.055911,0.220000,0.212667,0.032134,-0.007866,0.220000
122,340000000,1.010368,0.954736,-1.367731,0.219999,0.011270,0.220000,0.012300,0.220000,0.012467,0.220000,0.012467,0,0.056668,0.220000,0.212667,0.032300,-0.007700,0.220000
122,360000000,1.011256,0.950429,-1.367490,0.219923,0.012052,0.220000,0.012467,0.220000,0.012531,0.220000,0.012531,0,0.056961,0.220000,0.212667,0.032467,-0.007533,0.220000
122,400000000,1.013040,0.941811,-1.366946,0.220000,0.013681,0.220000,0.012531,0.220000,0.012556,0.220000,0.012556,0,0.057072,0.220000,0.212667,0.032531,-0.007469,0.220000
122,420000000,1.013933,0.937503,-1.366672,0.220000,0.013704,0.220000,0.012556,0.220000,0.012572,0.220000,0.012572,0,0.057144,0.220000,0.212667,0.032556,-0.007444,0.220000
122,460000000,1.015722,0.928891,-1.366154,0.219863,0.012556,0.220000,0.012572,0.220000,0.012643,0.220000,0.012643,0,0.057469,0.220000,0.212667,0.032572,-0.007428,0.220000
122,480000000,1.016617,0.924585,-1.365903,0.219862,0.012567,0.220000,0.012643,0.220000,0.012701,0.220000,0.012701,0,0.057730,0.220000,0.212667,0.032643,-0.007357,0.220000
122,520000000,1.018410,0.915974,-1.365407,0.219921,0.012191,0.220000,0.012701,0.220000,0.012835,0.220000,0.012835,0,0.058340,0.220000,0.212667,0.032701,-0.007299,0.220000
122,560000000,1.020202,0.907359,-1.364941,0.219999,0.011675,0.220000,0.012835,0.220000,0.013057,0.220000,0.013057,0,0.059348,0.220000,0.212667,0.032835,-0.007165,0.220000
122,580000000,1.021099,0.903051,-1.364705,0.219999,0.011773,0.220000,0.013057,0.220000,0.013173,0.220000,0.013173,0,0.059876,0.220000,0.212667,0.033057,-0.006943,0.220000
122,620000000,1.022897,0.894437,-1.364227,0.219999,0.012093,0.220000,0.013173,0.220000,0.013403,0.220000,0.013403,0,0.060923,0.220000,0.212667,0.033173,-0.006827,0.220000
122,640000000,1.023798,0.890130,-1.363986,0.219999,0.012083,0.220000,0.013403,0.220000,0.013524,0.220000,0.013524,0,0.061472,0.220000,0.212667,0.033403,-0.006597,0.220000
122,680000000,1.025605,0.881520,-1.363471,0.219886,0.013499,0.220000,0.013524,0.220000,0.013708,0.220000,0.013708,0,0.062310,0.220000,0.212667,0.033524,-0.006476,0.220000
122,700000000,1.026512,0.877217,-1.363197,0.219862,0.013714,0.220000,0.013708,0.220000,0.013780,0.220000,0.013780,0,0.062634,0.220000,0.212667,0.033708,-0.006292,0.220000
122,740000000,1.028330,0.868613,-1.362648,0.219845,0.013723,0.220000,0.013780,0.220000,0.013924,0.220000,0.013924,0,0.063292,0.220000,0.212667,0.033780,-0.006220,0.220000
122,760000000,1.029240,0.864312,-1.362373,0.219844,0.013780,0.220000,0.013924,0.220000,0.014016,0.220000,0.014016,0,0.063707,0.220000,0.212667,0.033924,-0.006076,0.220000
122,800000000,1.031060,0.855704,-1.361850,0.219999,0.012846,0.220000,0.014016,0.220000,0.014268,0.220000,0.014268,0,0.064854,0.220000,0.212667,0.034016,-0.005984,0.220000
122,820000000,1.031970,0.851399,-1.361593,0.219999,0.012835,0.220000,0.014268,0.220000,0.014420,0.220000,0.014420,0,0.065546,0.220000,0.212667,0.034268,-0.005732,0.220000
122,860000000,1.033795,0.842790,-1.361071,0.219999,0.013002,0.220000,0.014420,0.220000,0.014709,0.220000,0.014709,0,0.066858,0.220000,0.212667,0.034420,-0.005580,0.220000
122,880000000,1.034709,0.838486,-1.360808,0.219999,0.013150,0.220000,0.014709,0.220000,0.014870,0.220000,0.014870,0,0.067589,0.220000,0.212667,0.034709,-0.005291,0.220000
122,920000000,1.036540,0.829879,-1.360279,0.219999,0.013281,0.220000,0.014870,0.220000,0.015177,0.220000,0.015177,0,0.068986,0.220000,0.212667,0.034870,-0.005130,0.220000
122,940000000,1.037457,0.825576,-1.360006,0.219999,0.013631,0.220000,0.015177,0.220000,0.015343,0.220000,0.015343,0,0.069740,0.220000,0.212667,0.035177,-0.004823,0.220000
122,980000000,1.039295,0.816970,-1.359455,0.219999,0.013917,0.220000,0.015343,0.220000,0.015655,0.220000,0.015655,0,0.071159,0.220000,0.212667,0.035343,-0.004657,0.220000
123,0,1.040216,0.812667,-1.359177,0.219999,0.013907,0.220000,0.015655,0.220000,0.015841,0.220000,0.015841,0,0.072005,0.220000,0.212667,0.035655,-0.004345,0.220000
123,40000000,1.042061,0.804063,-1.358602,0.219999,0.014362,0.220000,0.015841,0.220000,0.016178,0.220000,0.016178,0,0.073536,0.220000,0.212667,0.035841,-0.004159,0.220000
123,60000000,1.042986,0.799761,-1.358313,0.219999,0.014462,0.220000,0.016178,0.220000,0.016372,0.220000,0.016372,0,0.074419,0.220000,0.212667,0.036178,-0.003822,0.220000
123,100000000,1.044838,0.791158,-1.357727,0.219999,0.014778,0.220000,0.016372,0.220000,0.016741,0.220000,0.016741,0,0.076097,0.220000,0.212667,0.036372,-0.003628,0.220000
123,140000000,1.046696,0.782557,-1.357125,0.219999,0.015056,0.220000,0.016741,0.220000,0.017134,0.220000,0.017134,0,0.077883,0.220000,0.212667,0.036741,-0.003259,0.220000
123,160000000,1.047626,0.778256,-1.356817,0.219999,0.015375,0.220000,0.017134,0.220000,0.017323,0.220000,0.017323,0,0.078741,0.220000,0.212667,0.037134,-0.002866,0.220000
123,200000000,1.049491,0.769656,-1.356195,0.219999,0.015756,0.220000,0.017323,0.220000,0.017732,0.220000,0.017732,0,0.080600,0.220000,0.212667,0.037323,-0.002677,0.220000
123,220000000,1.050426,0.765357,-1.355877,0.219999,0.015917,0.220000,0.017732,0.220000,0.017931,0.220000,0.017931,0,0.081504,0.220000,0.212667,0.037732,-0.002268,0.220000
123,260000000,1.052299,0.756758,-1.355228,0.219999,0.016298,0.220000,0.017931,0.220000,0.018351,0.220000,0.018351,0,0.083414,0.220000,0.212667,0.037931,-0.002069,0.220000
123,280000000,1.053238,0.752460,-1.354900,0.219999,0.016407,0.220000,0.018351,0.220000,0.018568,0.220000,0.018568,0,0.084399,0.220000,0.212667,0.038351,-0.001649,0.220000
123,320000000,1.055119,0.743863,-1.354224,0.219998,0.016896,0.220000,0.018568,0.220000,0.019029,0.220000,0.019029,0,0.086496,0.220000,0.212667,0.038568,-0.001432,0.220000
123,340000000,1.056063,0.739566,-1.353880,0.219979,0.017221,0.220000,0.019029,0.220000,0.019258,0.220000,0.019258,0,0.087536,0.220000,0.212667,0.039029,-0.000971,0.220000
123,380000000,1.057959,0.730979,-1.353138,0.219827,0.019018,0.220000,0.019258,0.220000,0.019644,0.220000,0.019644,0,0.089292,0.220000,0.212667,0.039258,-0.000742,0.220000
123,400000000,1.058907,0.726683,-1.352781,0.219981,0.017850,0.220000,0.019644,0.220000,0.019896,0.220000,0.019896,0,0.090438,0.220000,0.212667,0.039644,-0.000356,0.220000
123,440000000,1.060807,0.718090,-1.352061,0.219999,0.018071,0.220000,0.019896,0.220000,0.020411,0.220000,0.020411,0,0.092779,0.220000,0.212667,0.039896,-0.000104,0.220000
123,460000000,1.061759,0.713795,-1.351692,0.219999,0.018438,0.220000,0.020411,0.220000,0.020675,0.220000,0.020675,0,0.093977,0.220000,0.212667,0.040411,0.000411,0.220000
123,500000000,1.063668,0.705204,-1.350940,0.219998,0.018785,0.220000,0.020675,0.220000,0.021209,0.220000,0.021209,0,0.096406,0.220000,0.212667,0.040675,0.000675,0.220000
123,520000000,1.064624,0.700910,-1.350561,0.219998,0.018979,0.220000,0.021209,0.220000,0.021495,0.220000,0.021495,0,0.097702,0.220000,0.212667,0.041209,0.001209,0.220000
123,560000000,1.066543,0.692321,-1.349784,0.219998,0.019816,0.220000,0.021495,0.220000,0.022063,0.220000,0.022063,0,0.100288,0.220000,0.212667,0.041495,0.001495,0.220000
123,580000000,1.067504,0.688028,-1.349388,0.219998,0.019796,0.220000,0.022063,0.220000,0.022366,0.220000,0.022366,0,0.101664,0.220000,0.212667,0.042063,0.002063,0.220000
123,620000000,1.069436,0.679445,-1.348553,0.219861,0.021440,0.220000,0.022366,0.220000,0.022905,0.220000,0.022905,0,0.104114,0.220000,0.212667,0.042366,0.002366,0.220000
123,640000000,1.070410,0.675155,-1.348072,0.219955,0.024077,0.220000,0.022905,0.220000,0.023116,0.220000,0.023116,0,0.105072,0.220000,0.212667,0.042905,0.002905,0.220000
123,680000000,1.072368,0.666576,-1.347082,0.220001,0.024914,0.220000,0.023116,0.220000,0.023501,0.220000,0.023501,0,0.106823,0.220000,0.212667,0.043116,0.003116,0.220000
123,700000000,1.073346,0.662290,-1.346615,0.219778,0.023319,0.220000,0.023501,0.220000,0.023756,0.220000,0.023756,0,0.107981,0.220000,0.212667,0.043501,0.003501,0.220000
123,740000000,1.075309,0.653722,-1.345681,0.219751,0.023501,0.220000,0.023756,0.220000,0.024308,0.220000,0.024308,0,0.110492,0.220000,0.212667,0.043756,0.003756,0.220000
123,760000000,1.076293,0.649439,-1.345208,0.219752,0.023639,0.220000,0.024308,0.220000,0.024620,0.220000,0.024620,0,0.111907,0.220000,0.212667,0.044308,0.004308,0.220000
123,800000000,1.078259,0.640864,-1.344295,0.219998,0.022385,0.220000,0.024620,0.220000,0.025357,0.220000,0.025357,0,0.115259,0.220000,0.212667,0.044620,0.004620,0.220000
123,820000000,1.079244,0.636575,-1.343843,0.219998,0.022613,0.220000,0.025357,0.220000,0.025781,0.220000,0.025781,0,0.117185,0.220000,0.212667,0.045357,0.005357,0.220000
123,860000000,1.081219,0.628000,-1.342935,0.219998,0.022749,0.220000,0.025781,0.220000,0.026611,0.220000,0.026611,0,0.120958,0.220000,0.212667,0.045781,0.005781,0.220000
123,900000000,1.083202,0.619426,-1.341985,0.219998,0.023749,0.220000,0.026611,0.220000,0.027508,0.220000,0.027508,0,0.125036,0.220000,0.212667,0.046611,0.006611,0.220000
123,920000000,1.084196,0.615140,-1.341493,0.219997,0.024555,0.220000,0.027508,0.220000,0.027928,0.220000,0.027928,0,0.126945,0.220000,0.212667,0.047508,0.007508,0.220000
123,960000000,1.086202,0.606582,-1.340413,0.219719,0.027797,0.220000,0.027928,0.220000,0.028681,0.220000,0.028681,0,0.130366,0.220000,0.212667,0.047928,0.007928,0.220000
123,980000000,1.087209,0.602305,-1.339855,0.219715,0.027929,0.220000,0.028681,0.220000,0.029034,0.220000,0.029034,0,0.131972,0.220000,0.212667,0.048681,0.008681,0.220000
124,20000000,1.089231,0.593752,-1.338717,0.219720,0.028588,0.220000,0.029034,0.220000,0.029862,0.220000,0.029862,0,0.135738,0.220000,0.212667,0.049034,0.009034,0.220000
124,40000000,1.090241,0.589471,-1.338173,0.219917,0.027188,0.220000,0.029862,0.220000,0.030356,0.220000,0.030356,0,0.137981,0.220000,0.212667,0.049862,0.009862,0.220000
124,80000000,1.092264,0.580907,-1.337069,0.219997,0.027583,0.220000,0.030356,0.220000,0.031436,0.220000,0.031436,0,0.142892,0.220000,0.212667,0.050356,0.010356,0.220000
124,100000000,1.093279,0.576626,-1.336508,0.219997,0.028045,0.220000,0.031436,0.220000,0.031969,0.220000,0.031969,0,0.145312,0.220000,0.212667,0.051436,0.011436,0.220000
124,140000000,1.095316,0.568065,-1.335369,0.219997,0.028954,0.220000,0.031969,0.220000,0.033140,0.220000,0.033140,0,0.150635,0.220000,0.212667,0.051969,0.011969,0.220000
124,160000000,1.096339,0.563785,-1.334778,0.219997,0.029565,0.220000,0.033140,0.220000,0.033715,0.220000,0.033715,0,0.153252,0.220000,0.212667,0.053140,0.013140,0.220000
124,200000000,1.098391,0.555228,-1.333562,0.219997,0.030668,0.220000,0.033715,0.220000,0.034948,0.220000,0.034948,0,0.158854,0.220000,0.212667,0.053715,0.013715,0.220000
124,220000000,1.099420,0.550950,-1.332935,0.219997,0.031356,0.220000,0.034948,0.220000,0.035567,0.220000,0.035567,0,0.161669,0.220000,0.212667,0.054948,0.014948,0.220000
124,260000000,1.101488,0.542397,-1.331639,0.219996,0.032364,0.220000,0.035567,0.220000,0.036871,0.220000,0.036871,0,0.167594,0.220000,0.212667,0.055567,0.015567,0.220000
124,300000000,1.103566,0.533846,-1.330322,0.219996,0.032906,0.220000,0.036871,0.220000,0.038288,0.220000,0.038288,0,0.174038,0.220000,0.212667,0.056871,0.016871,0.220000
124,320000000,1.104610,0.529572,-1.329632,0.219996,0.034501,0.220000,0.038288,0.220000,0.038975,0.220000,0.038975,0,0.177158,0.220000,0.212667,0.058288,0.018288,0.220000
124,360000000,1.106705,0.521025,-1.328209,0.219996,0.035636,0.220000,0.038975,0.220000,0.040466,0.220000,0.040466,0,0.183939,0.220000,0.212667,0.058975,0.018975,0.220000
