sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772480032,375130198,-0.093464,-1.716793,2.476922,-1.371291,-0.742549,-1.300217,1,0.219985,0.000000,0.220000,-0.007777,0.220000,-0.008113,0.220000,-0.008113,0,-0.036876,0.220000,0.212667,0.012223,-0.027777,0.220000
1772480032,400097113,-0.098218,-1.712956,2.476979,-1.369680,-0.748455,-1.300283,1,0.219736,-0.010915,0.220000,-0.008113,0.220000,-0.007917,0.220000,-0.007917,0,-0.035987,0.220000,0.212667,0.011887,-0.028113,0.220000
1772480032,425097872,-0.102075,-1.709494,2.477047,-1.364800,-0.753300,-1.307966,1,0.220216,-0.006510,0.220000,-0.007917,0.220000,-0.011405,0.220000,-0.011405,0,-0.051841,0.220000,0.212667,0.012083,-0.027917,0.220000
1772480032,475151153,-0.111152,-1.703295,2.476901,-1.361257,-0.763705,-1.308112,1,0.220002,-0.004266,0.220000,-0.011405,0.220000,-0.013734,0.220000,-0.013734,0,-0.062425,0.220000,0.212667,0.008595,-0.031405,0.220000
1772480032,500236068,-0.115729,-1.699565,2.476911,-1.359833,-0.769436,-1.308102,1,0.220064,-0.017504,0.220000,-0.013734,0.220000,-0.013084,0.220000,-0.013084,0,-0.059474,0.220000,0.212667,0.006266,-0.033734,0.220000
1772480032,525159648,-0.121051,-1.696409,2.477020,-1.357468,-0.775154,-1.307993,1,0.219796,-0.019875,0.220000,-0.013084,0.220000,-0.016285,0.220000,-0.016285,0,-0.074021,0.220000,0.212667,0.006916,-0.033084,0.220000
1772480032,575188592,-0.129347,-1.690989,2.476104,-1.354083,-0.784467,-1.308908,1,0.219940,-0.019749,0.220000,-0.016285,0.220000,-0.018130,0.220000,-0.018130,0,-0.082411,0.220000,0.212667,0.003715,-0.036285,0.220000
1772480032,600167786,-0.134343,-1.688286,2.475725,-1.351707,-0.789626,-1.309288,1,0.219967,-0.019343,0.220000,-0.018130,0.220000,-0.021280,0.220000,-0.021280,0,-0.096726,0.220000,0.212667,0.001870,-0.038130,0.220000
1772480032,625144716,-0.139470,-1.684569,2.475765,-1.349835,-0.795677,-1.309247,1,0.220116,-0.006540,0.220000,-0.021280,0.220000,-0.022061,0.220000,-0.022061,0,-0.100278,0.220000,0.212667,-0.001280,-0.041280,0.220000
1772480032,675200376,-0.147535,-1.678573,2.475221,-1.346980,-0.805312,-1.309792,1,0.220366,-0.017772,0.220000,-0.022061,0.220000,-0.022015,0.220000,-0.022015,0,-0.100068,0.220000,0.212667,-0.002061,-0.042061,0.220000
1772480032,700200170,-0.153089,-1.671908,2.476017,-1.346536,-0.813977,-1.308996,1,0.219848,-0.030889,0.220000,-0.022015,0.220000,-0.015452,0.220000,-0.015452,0,-0.070234,0.220000,0.212667,-0.002015,-0.042015,0.220000
1772480032,725279156,-0.157586,-1.672767,2.473821,-1.342322,-0.815774,-1.311329,1,0.219715,-0.017341,0.220000,-0.015452,0.220000,-0.026858,0.220000,-0.026858,0,-0.122081,0.220000,0.212667,0.004548,-0.035452,0.220000
1772480032,775254132,-0.167096,-1.664261,2.474408,-1.334285,-0.816222,-1.318613,1,0.219954,-0.025547,0.220000,-0.026858,0.215186,-0.046858,0.215186,-0.046858,0,-0.217755,0.220000,0.212667,-0.006858,-0.046858,0.220000
1772480032,800303430,-0.172144,-1.662195,2.473703,-1.331524,-0.820926,-1.319318,1,0.220309,-0.031104,0.215186,-0.046858,0.220000,-0.052599,0.220000,-0.052599,0,-0.239086,0.220000,0.207853,-0.026858,-0.066858,0.220000
1772480032,825277852,-0.176403,-1.658160,2.473517,-1.330583,-0.826717,-1.319504,1,0.215138,-0.051559,0.220000,-0.052599,0.220000,-0.052631,0.220000,-0.052631,0,-0.239232,0.220000,0.212667,-0.032599,-0.072599,0.220000
1772480032,875265016,-0.185463,-1.652905,2.471406,-1.326564,-0.836389,-1.321615,1,0.219550,-0.079544,0.220000,-0.052631,0.220000,-0.052377,0.220000,-0.052377,0,-0.238079,0.220000,0.212667,-0.032631,-0.072631,0.220000
1772480032,900320978,-0.189318,-1.647659,2.470203,-1.326679,-0.842898,-1.322818,1,0.220036,-0.046140,0.220000,-0.052377,0.220000,-0.042995,0.220000,-0.042995,0,-0.195430,0.220000,0.212667,-0.032377,-0.072377,0.220000
1772480032,925348681,-0.194828,-1.645581,2.468533,-1.323558,-0.847891,-1.324488,1,0.220175,-0.073499,0.220000,-0.042995,0.220000,-0.047519,0.220000,-0.047519,0,-0.215994,0.220000,0.212667,-0.022995,-0.062995,0.220000
1772480032,975346157,-0.203869,-1.639001,2.467316,-1.320358,-0.858605,-1.325705,1,0.219163,-0.042695,0.220000,-0.047519,0.220000,-0.047245,0.220000,-0.047245,0,-0.214751,0.220000,0.212667,-0.027519,-0.067519,0.220000
1772480033,333049,-0.207567,-1.636230,2.466499,-1.319097,-0.863051,-1.326522,1,0.220478,-0.050929,0.220000,-0.047245,0.220000,-0.045758,0.220000,-0.045758,0,-0.207991,0.220000,0.212667,-0.027245,-0.067245,0.220000
1772480033,25286522,-0.212013,-1.630788,2.465691,-1.318857,-0.870064,-1.327286,1,0.219486,-0.047150,0.220000,-0.045758,0.220000,-0.038341,0.220000,-0.038341,0,-0.174277,0.220000,0.212667,-0.025758,-0.065758,0.220000
1772480033,75284422,-0.221704,-1.625000,2.463380,-1.314264,-0.879688,-1.326225,1,0.220071,-0.043851,0.220000,-0.038341,0.220000,-0.046952,0.220000,-0.046952,0,-0.213416,0.220000,0.212667,-0.018341,-0.058341,0.220000
1772480033,100355170,-0.225830,-1.621484,2.462920,-1.313097,-0.884981,-1.326685,1,0.220153,-0.046859,0.220000,-0.046952,0.220000,-0.045151,0.220000,-0.045151,0,-0.205231,0.220000,0.212667,-0.026952,-0.066952,0.220000
1772480033,125357800,-0.230401,-1.618873,2.462746,-1.311029,-0.889822,-1.326859,1,0.219550,-0.046478,0.220000,-0.045151,0.220000,-0.048002,0.220000,-0.048002,0,-0.218192,0.220000,0.212667,-0.025151,-0.065151,0.220000
1772480033,175349236,-0.240064,-1.612617,2.461048,-1.307101,-0.900642,-1.328557,1,0.220052,-0.040835,0.220000,-0.048002,0.220000,-0.049046,0.220000,-0.049046,0,-0.222937,0.220000,0.212667,-0.028002,-0.068002,0.220000
1772480033,200370638,-0.243452,-1.607209,2.460245,-1.307664,-0.906999,-1.329360,1,0.219492,-0.042224,0.220000,-0.049046,0.220000,-0.039160,0.220000,-0.039160,0,-0.178001,0.220000,0.212667,-0.029046,-0.069046,0.220000
1772480033,225330100,-0.247811,-1.603094,2.459638,-1.306672,-0.912911,-1.329967,1,0.220872,-0.057135,0.220000,-0.039160,0.220000,-0.035533,0.220000,-0.035533,0,-0.161513,0.220000,0.212667,-0.019160,-0.059160,0.220000
