sec,nsec,x,y,yaw,map_x,map_y,map_yaw,map_pose_valid,v_real,w_real,v_now,w_now,v_cmd,w_cmd,v_nav,w_nav,velocity_violation,curvature,dw_v_max,dw_v_min,dw_w_max,dw_w_min,v_reg
1772478895,872533406,-0.787419,-1.389489,-2.290907,-0.986725,-1.338830,0.115394,1,0.220158,0.341219,0.220000,0.346343,0.220000,0.338314,0.220000,0.338314,0,1.537790,0.220000,0.212667,0.366343,0.326343,0.220000
1772478895,897583708,-0.789833,-1.393760,-2.282435,-0.982069,-1.337281,0.123866,1,0.219917,0.336308,0.220000,0.338314,0.220000,0.326753,0.220000,0.326753,0,1.485239,0.220000,0.212667,0.358314,0.318314,0.220000
1772478895,922694442,-0.793573,-1.397798,-2.273972,-0.976587,-1.336795,0.132329,1,0.220079,0.302892,0.220000,0.326753,0.220000,0.319765,0.220000,0.319765,0,1.453479,0.220000,0.212667,0.346753,0.306753,0.220000
1772478895,972590834,-0.801162,-1.406474,-2.257831,-0.967651,-1.333581,0.147602,1,0.219738,0.318177,0.220000,0.319765,0.220000,0.299765,0.220000,0.299765,0,1.354583,0.220000,0.212667,0.339765,0.299765,0.220000
1772478895,997643472,-0.805151,-1.411691,-2.249678,-0.961191,-1.332393,0.155755,1,0.220421,0.293772,0.220000,0.299765,0.220000,0.289455,0.220000,0.289455,0,1.315704,0.220000,0.212667,0.319765,0.279765,0.220000
1772478896,47646914,-0.810809,-1.419588,-2.234209,-0.951521,-1.330206,0.170946,1,0.220446,0.292079,0.220000,0.289455,0.220000,0.271920,0.220000,0.271920,0,1.235999,0.220000,0.212667,0.309455,0.269455,0.220000
1772478896,72641964,-0.814626,-1.424553,-2.226913,-0.942573,-1.326969,0.173802,1,0.220315,0.261571,0.220000,0.271920,0.220000,0.265655,0.220000,0.265655,0,1.207522,0.220000,0.212667,0.291920,0.251920,0.220000
1772478896,97708326,-0.817657,-1.429131,-2.219800,-0.937246,-1.325637,0.180915,1,0.219443,0.276106,0.220000,0.265655,0.220000,0.258088,0.220000,0.258088,0,1.173127,0.220000,0.212667,0.285655,0.245655,0.220000
1772478896,147758954,-0.825060,-1.438091,-2.206941,-0.925628,-1.324225,0.193840,1,0.220142,0.246651,0.220000,0.258088,0.220000,0.247595,0.220000,0.247595,0,1.125430,0.220000,0.212667,0.278088,0.238088,0.220000
1772478896,172718893,-0.827287,-1.442186,-2.200449,-0.919366,-1.326172,0.201459,1,0.220613,0.252115,0.220000,0.247595,0.220000,0.251989,0.220000,0.251989,0,1.145406,0.220000,0.212667,0.267595,0.227595,0.220000
1772478896,197766434,-0.829873,-1.447203,-2.193426,-0.914075,-1.324209,0.208481,1,0.219750,0.256696,0.220000,0.251989,0.220000,0.241535,0.220000,0.241535,0,1.097886,0.220000,0.212667,0.271989,0.231989,0.220000
1772478896,222789575,-0.834022,-1.450882,-2.186983,-0.908530,-1.324288,0.214924,1,0.219494,0.244078,0.220000,0.241535,0.220000,0.239980,0.220000,0.239980,0,1.090817,0.220000,0.212667,0.261535,0.221535,0.220000
1772478896,272771555,-0.840563,-1.459841,-2.174548,-0.896631,-1.323735,0.222761,1,0.219668,0.236488,0.220000,0.239980,0.220000,0.240448,0.220000,0.240448,0,1.092946,0.220000,0.212667,0.259980,0.219980,0.220000
1772478896,297767608,-0.843378,-1.464685,-2.168496,-0.891278,-1.322079,0.228813,1,0.220702,0.242581,0.220000,0.240448,0.220000,0.231447,0.220000,0.231447,0,1.052033,0.220000,0.212667,0.260448,0.220448,0.220000
1772478896,322808721,-0.845408,-1.468804,-2.162596,-0.886996,-1.320424,0.234713,1,0.220365,0.246054,0.220000,0.231447,0.220000,0.222064,0.220000,0.222064,0,1.009382,0.220000,0.212667,0.251447,0.211447,0.220000
1772478896,372801853,-0.852991,-1.478440,-2.149983,-0.882560,-1.317439,0.248618,1,0.220541,0.243091,0.220000,0.222064,0.220000,0.202064,0.220000,0.202064,0,0.896144,0.220000,0.212667,0.242064,0.202064,0.220000
1772478896,397825460,-0.855439,-1.483901,-2.144303,-0.877062,-1.315072,0.254299,1,0.219493,0.228267,0.220000,0.202064,0.220000,0.187401,0.220000,0.187401,0,0.851824,0.220000,0.212667,0.222064,0.182064,0.220000
1772478896,422823518,-0.858623,-1.487890,-2.138347,-0.872019,-1.314288,0.260254,1,0.221620,0.181411,0.220000,0.187401,0.220000,0.181334,0.220000,0.181334,0,0.824246,0.220000,0.212667,0.207401,0.167401,0.220000
1772478896,472864353,-0.865053,-1.496492,-2.127491,-0.859940,-1.310959,0.270644,1,0.220183,0.188355,0.220000,0.181334,0.220000,0.168163,0.220000,0.168163,0,0.764379,0.220000,0.212667,0.201334,0.161334,0.220000
1772478896,497849611,-0.866734,-1.501997,-2.122964,-0.854978,-1.308044,0.275170,1,0.220785,0.187426,0.220000,0.168163,0.220000,0.156402,0.220000,0.156402,0,0.710919,0.220000,0.212667,0.188163,0.148163,0.220000
1772478896,547849423,-0.872587,-1.510933,-2.113343,-0.844573,-1.305412,0.284749,1,0.219636,0.163779,0.220000,0.156402,0.220000,0.145604,0.220000,0.145604,0,0.661837,0.220000,0.212667,0.176402,0.136402,0.220000
1772478896,572958085,-0.875375,-1.516097,-2.108742,-0.837125,-1.302895,0.287645,1,0.219946,0.157531,0.220000,0.145604,0.220000,0.139889,0.220000,0.139889,0,0.635858,0.220000,0.212667,0.165604,0.125604,0.220000
1772478896,597908366,-0.877788,-1.520268,-2.104586,-0.832524,-1.301466,0.291801,1,0.220377,0.128098,0.220000,0.139889,0.220000,0.133893,0.220000,0.133893,0,0.608603,0.220000,0.212667,0.159889,0.119889,0.220000
1772478896,622933826,-0.880993,-1.525602,-2.101249,-0.826552,-1.299719,0.295138,1,0.220172,0.139205,0.220000,0.133893,0.220000,0.129352,0.220000,0.129352,0,0.587963,0.220000,0.212667,0.153893,0.113893,0.220000
1772478896,672929169,-0.885600,-1.535176,-2.094015,-0.816675,-1.295823,0.302280,1,0.219478,0.108480,0.220000,0.129352,0.220000,0.116386,0.220000,0.116386,0,0.529026,0.220000,0.212667,0.149352,0.109352,0.220000
1772478896,697906326,-0.888920,-1.539902,-2.090427,-0.811100,-1.295309,0.302042,1,0.219486,0.145860,0.220000,0.116386,0.220000,0.120954,0.220000,0.120954,0,0.549793,0.220000,0.212667,0.136386,0.096386,0.220000
1772478896,723061953,-0.889946,-1.545200,-2.086914,-0.806741,-1.292128,0.305555,1,0.219920,0.107832,0.220000,0.120954,0.220000,0.108245,0.220000,0.108245,0,0.492022,0.220000,0.212667,0.140954,0.100954,0.220000
1772478896,772970326,-0.896117,-1.554444,-2.080044,-0.795928,-1.289562,0.312425,1,0.220162,0.106607,0.220000,0.108245,0.220000,0.101138,0.220000,0.101138,0,0.459719,0.220000,0.212667,0.128245,0.088245,0.220000
1772478896,797994979,-0.897507,-1.558814,-2.076648,-0.791993,-1.287259,0.315755,1,0.219694,0.107168,0.220000,0.101138,0.220000,0.092473,0.220000,0.092473,0,0.420331,0.220000,0.212667,0.121138,0.081138,0.220000
1772478896,822980362,-0.900835,-1.564102,-2.073945,-0.788716,-1.283402,0.315412,1,0.220238,0.100211,0.220000,0.092473,0.220000,0.081253,0.220000,0.081253,0,0.369334,0.220000,0.212667,0.112473,0.072473,0.220000
1772478896,873031468,-0.904986,-1.573860,-2.067870,-0.779018,-1.279113,0.321487,1,0.219766,0.096380,0.220000,0.081253,0.220000,0.067529,0.220000,0.067529,0,0.306951,0.220000,0.212667,0.101253,0.061253,0.220000
1772478896,897994616,-0.907884,-1.579203,-2.065283,-0.773251,-1.277192,0.324074,1,0.219541,0.083814,0.220000,0.067529,0.220000,0.063247,0.220000,0.063247,0,0.287488,0.220000,0.212667,0.087529,0.047529,0.220000
1772478896,923112063,-0.910633,-1.584022,-2.062599,-0.767951,-1.275551,0.326759,1,0.220279,0.069120,0.220000,0.063247,0.220000,0.058831,0.220000,0.058831,0,0.267413,0.220000,0.212667,0.083247,0.043247,0.220000
1772478896,973043559,-0.915675,-1.594899,-2.058271,-0.755014,-1.271370,0.332024,1,0.220495,0.056085,0.220000,0.058831,0.220000,0.050022,0.220000,0.050022,0,0.227371,0.220000,0.212667,0.078831,0.038831,0.220000
1772478896,998110666,-0.918037,-1.599149,-2.056929,-0.750388,-1.269876,0.333366,1,0.220680,0.054024,0.220000,0.050022,0.220000,0.047599,0.220000,0.047599,0,0.216358,0.220000,0.212667,0.070022,0.030022,0.220000
1772478897,23077787,-0.921611,-1.605042,-2.055207,-0.743752,-1.268009,0.335088,1,0.220285,0.061503,0.220000,0.047599,0.220000,0.045463,0.220000,0.045463,0,0.206651,0.220000,0.212667,0.067599,0.027599,0.220000
1772478897,73085148,-0.925288,-1.615729,-2.051524,-0.733771,-1.262709,0.338771,1,0.220179,0.029726,0.220000,0.045463,0.220000,0.031093,0.220000,0.031093,0,0.141330,0.220000,0.212667,0.065463,0.025463,0.220000
1772478897,98085308,-0.927987,-1.619458,-2.049908,-0.729253,-1.261826,0.340387,1,0.220861,0.048314,0.220000,0.031093,0.220000,0.030561,0.220000,0.030561,0,0.138913,0.220000,0.212667,0.051093,0.011093,0.220000
